,date,open,close,chage,vol,name
273,2020-03-16,52.6,51.0,-4.85,'15,106,663','ARi Bank'
274,2020-03-15,55.0,53.6,-1.11,'10,594,639','ARi Bank'
275,2020-03-12,53.6,54.2,-1.45,'17,502,666','ARi Bank'
276,2020-03-11,57.0,55.0,-3.0,'14,501,851','ARi Bank'
277,2020-03-10,56.8,56.7,8.83,'19,112,290','ARi Bank'
278,2020-03-09,51.2,52.1,-8.11,'18,294,922','ARi Bank'
279,2020-03-08,56.2,56.7,-7.05,'18,509,153','ARi Bank'
280,2020-03-05,61.7,61.0,-0.49,'8,101,466','ARi Bank'
281,2020-03-04,60.2,61.3,-0.65,'9,326,748','ARi Bank'
282,2020-03-03,61.0,61.7,3.35,'8,509,603','ARi Bank'
283,2020-03-02,60.7,59.7,0.34,'11,089,823','ARi Bank'
284,2020-03-01,60.0,59.5,-3.88,'10,265,006','ARi Bank'
285,2020-02-27,62.1,61.9,-1.43,'7,798,349','ARi Bank'
286,2020-02-26,62.5,62.8,-0.32,'6,682,475','ARi Bank'
287,2020-02-25,63.0,63.0,0.16,'5,904,558','ARi Bank'
288,2020-02-24,65.0,62.9,-3.68,'7,461,220','ARi Bank'
289,2020-02-23,65.5,65.3,-0.31,'4,173,511','ARi Bank'
290,2020-02-20,65.0,65.5,0.92,'4,209,721','ARi Bank'
291,2020-02-19,64.2,64.9,1.41,'2,834,827','ARi Bank'
292,2020-02-18,64.1,64.0,0.0,'2,845,010','ARi Bank'
293,2020-02-17,64.0,64.0,0.31,'3,350,616','ARi Bank'
294,2020-02-16,63.6,63.8,0.31,'3,151,386','ARi Bank'
295,2020-02-13,63.9,63.6,-0.47,'6,350,341','ARi Bank'
296,2020-02-12,63.0,63.9,1.27,'4,219,334','ARi Bank'
297,2020-02-11,63.9,63.1,-2.62,'10,663,834','ARi Bank'
298,2020-02-10,65.0,64.8,-0.15,'4,513,199','ARi Bank'
299,2020-02-09,66.3,64.9,-1.67,'4,669,184','ARi Bank'
300,2020-03-19,11.4,12.0,4.17,'3,807,571','C Cement'
301,2020-03-18,11.2,11.52,1.23,'2,993,736','C Cement'
302,2020-03-17,10.92,11.38,3.45,'2,570,185','C Cement'
303,2020-03-16,10.74,11.0,-4.51,'6,838,582','C Cement'
304,2020-03-15,12.84,11.52,-10.0,'6,972,923','C Cement'
305,2020-03-12,12.9,12.8,-9.99,'6,650,585','C Cement'
306,2020-03-11,15.8,14.22,-10.0,'3,997,249','C Cement'
307,2020-03-10,16.18,15.8,5.05,'3,710,200','C Cement'
308,2020-03-09,14.62,15.04,-7.39,'2,216,721','C Cement'
309,2020-03-08,16.24,16.24,-9.98,'1,267,211','C Cement'
310,2020-03-05,18.0,18.04,1.58,'1,066,405','C Cement'
311,2020-03-04,17.1,17.76,1.6,'851,375','C Cement'
312,2020-03-03,16.54,17.48,7.37,'919,505','C Cement'
313,2020-03-02,16.32,16.28,1.75,'907,365','C Cement'
314,2020-03-01,16.58,16.0,-6.1,'1,126,824','C Cement'
315,2020-02-27,17.74,17.04,-4.27,'823,080','C Cement'
316,2020-02-26,18.16,17.8,-2.84,'907,388','C Cement'
317,2020-02-25,18.4,18.32,-0.97,'278,012','C Cement'
